{'loss': '0.08922', 'grad_norm': '0.1427', 'learning_rate':'0.0001956', 'epoch': '0.07'}
{'loss': '0.1136', 'grad_norm': '0.1951', 'learning_rate': '0.0001955', 'epoch': '0.07167'}
{'loss': '0.09935', 'grad_norm': '0.3468', 'learning_rate':'0.0001954', 'epoch': '0.07333'}
{'loss': '0.09824', 'grad_norm': '0.2347', 'learning_rate':'0.0001953', 'epoch': '0.075'}
{'loss': '0.1046', 'grad_norm': '0.3254', 'learning_rate': '0.0001952', 'epoch': '0.07667'}
{'loss': '0.1395', 'grad_norm': '0.405', 'learning_rate': '0.0001951', 'epoch': '0.07833'}
{'loss': '0.116', 'grad_norm': '0.1926', 'learning_rate': '0.000195', 'epoch': '0.08'}
{'loss': '0.08548', 'grad_norm': '0.1376', 'learning_rate':'0.0001949', 'epoch': '0.08167'}
{'loss': '0.1233', 'grad_norm': '0.3203', 'learning_rate': '0.0001947', 'epoch': '0.08333'}
{'loss': '0.08851', 'grad_norm': '0.1887', 'learning_rate':'0.0001946', 'epoch': '0.085'}
{'loss': '0.1364', 'grad_norm': '0.304', 'learning_rate': '0.0001945', 'epoch': '0.08667'}
{'loss': '0.08946', 'grad_norm': '0.2181', 'learning_rate':'0.0001944', 'epoch': '0.08833'}
{'loss': '0.07317', 'grad_norm': '0.2453', 'learning_rate':'0.0001943', 'epoch': '0.09'}
{'loss': '0.1003', 'grad_norm': '0.3482', 'learning_rate': '0.0001942', 'epoch': '0.09167'}
{'loss': '0.1422', 'grad_norm': '0.1925', 'learning_rate': '0.0001941', 'epoch': '0.09333'}
{'loss': '0.09718', 'grad_norm': '0.1878', 'learning_rate':'0.000194', 'epoch': '0.095'}
{'loss': '0.09674', 'grad_norm': '0.3103', 'learning_rate':'0.0001939', 'epoch': '0.09667'}
{'loss': '0.1134', 'grad_norm': '0.1271', 'learning_rate': '0.0001937', 'epoch': '0.09833'}
{'loss': '0.1026', 'grad_norm': '0.1775', 'learning_rate': '0.0001936', 'epoch': '0.1'}
{'loss': '0.09151', 'grad_norm': '0.1931', 'learning_rate':'0.0001935', 'epoch': '0.1017'}
{'loss': '0.09894', 'grad_norm': '0.2371', 'learning_rate':'0.0001934', 'epoch': '0.1033'}
{'loss': '0.1079', 'grad_norm': '0.3576', 'learning_rate': '0.0001933', 'epoch': '0.105'}
{'loss': '0.06477', 'grad_norm': '0.1565', 'learning_rate':'0.0001932', 'epoch': '0.1067'}
{'loss': '0.1062', 'grad_norm': '0.2262', 'learning_rate': '0.0001931', 'epoch': '0.1083'}
{'loss': '0.1643', 'grad_norm': '0.1828', 'learning_rate': '0.000193', 'epoch': '0.11'}
{'loss': '0.1191', 'grad_norm': '0.1405', 'learning_rate': '0.0001929', 'epoch': '0.1117'}
{'loss': '0.12', 'grad_norm': '0.2106', 'learning_rate': '0.0001927', 'epoch': '0.1133'}
{'loss': '0.08897', 'grad_norm': '0.22', 'learning_rate': '0.0001926', 'epoch': '0.115'}
{'loss': '0.1399', 'grad_norm': '0.1413', 'learning_rate': '0.0001925', 'epoch': '0.1167'}
{'loss': '0.13', 'grad_norm': '0.1803', 'learning_rate': '0.0001924', 'epoch': '0.1183'}
{'loss': '0.1257', 'grad_norm': '0.3242', 'learning_rate': '0.0001923', 'epoch': '0.12'}
{'loss': '0.1116', 'grad_norm': '0.2096', 'learning_rate': '0.0001922', 'epoch': '0.1217'}
{'loss': '0.1076', 'grad_norm': '0.1263', 'learning_rate': '0.0001921', 'epoch': '0.1233'}
{'loss': '0.11', 'grad_norm': '0.1721', 'learning_rate': '0.000192', 'epoch': '0.125'}
{'loss': '0.08625', 'grad_norm': '0.216', 'learning_rate': '0.0001919', 'epoch': '0.1267'}
{'loss': '0.08141', 'grad_norm': '0.2313', 'learning_rate':'0.0001917', 'epoch': '0.1283'}
{'loss': '0.05953', 'grad_norm': '0.0885', 'learning_rate':'0.0001916', 'epoch': '0.13'}
{'loss': '0.07731', 'grad_norm': '0.117', 'learning_rate': '0.0001915', 'epoch': '0.1317'}
{'loss': '0.07051', 'grad_norm': '0.1915', 'learning_rate':'0.0001914', 'epoch': '0.1333'}
{'loss': '0.07455', 'grad_norm': '0.1903', 'learning_rate':'0.0001913', 'epoch': '0.135'}
{'loss': '0.1159', 'grad_norm': '0.2253', 'learning_rate': '0.0001912', 'epoch': '0.1367'}
{'loss': '0.09095', 'grad_norm': '0.2', 'learning_rate': '0.0001911', 'epoch': '0.1383'}
{'loss': '0.1431', 'grad_norm': '0.1892', 'learning_rate': '0.000191', 'epoch': '0.14'}
{'loss': '0.1391', 'grad_norm': '0.2847', 'learning_rate': '0.0001909', 'epoch': '0.1417'}
{'loss': '0.07981', 'grad_norm': '0.162', 'learning_rate': '0.0001907', 'epoch': '0.1433'}
{'loss': '0.08958', 'grad_norm': '0.3679', 'learning_rate':'0.0001906', 'epoch': '0.145'}
{'loss': '0.06854', 'grad_norm': '0.2192', 'learning_rate':'0.0001905', 'epoch': '0.1467'}
{'loss': '0.1024', 'grad_norm': '0.1789', 'learning_rate': '0.0001904', 'epoch': '0.1483'}
{'loss': '0.06861', 'grad_norm': '0.1992', 'learning_rate':'0.0001903', 'epoch': '0.15'}
{'loss': '0.04837', 'grad_norm': '0.2023', 'learning_rate':'0.0001902', 'epoch': '0.1517'}
{'loss': '0.08657', 'grad_norm': '0.1493', 'learning_rate':'0.0001901', 'epoch': '0.1533'}
{'loss': '0.1112', 'grad_norm': '0.5083', 'learning_rate': '0.00019', 'epoch': '0.155'}
{'loss': '0.08245', 'grad_norm': '0.2189', 'learning_rate':'0.0001899', 'epoch': '0.1567'}
{'loss': '0.08506', 'grad_norm': '0.2413', 'learning_rate':'0.0001897', 'epoch': '0.1583'}
{'loss': '0.07056', 'grad_norm': '0.09826', 'learning_rate': '0.0001896', 'epoch': '0.16'}
{'loss': '0.06679', 'grad_norm': '0.1569', 'learning_rate':'0.0001895', 'epoch': '0.1617'}
{'loss': '0.05494', 'grad_norm': '0.08705', 'learning_rate': '0.0001894', 'epoch': '0.1633'}
{'loss': '0.1111', 'grad_norm': '0.2991', 'learning_rate': '0.0001893', 'epoch': '0.165'}
{'loss': '0.1924', 'grad_norm': '0.4049', 'learning_rate': '0.0001892', 'epoch': '0.1667'}
{'loss': '0.07935', 'grad_norm': '0.1126', 'learning_rate':'0.0001891', 'epoch': '0.1683'}
{'loss': '0.07674', 'grad_norm': '0.1881', 'learning_rate':'0.000189', 'epoch': '0.17'}
{'loss': '0.0781', 'grad_norm': '0.2661', 'learning_rate': '0.0001889', 'epoch': '0.1717'}
{'loss': '0.09985', 'grad_norm': '0.1526', 'learning_rate':'0.0001887', 'epoch': '0.1733'}
{'loss': '0.067', 'grad_norm': '0.1737', 'learning_rate': '0.0001886', 'epoch': '0.175'}
{'loss': '0.0611', 'grad_norm': '0.1184', 'learning_rate': '0.0001885', 'epoch': '0.1767'}
{'loss': '0.06488', 'grad_norm': '0.09356', 'learning_rate': '0.0001884', 'epoch': '0.1783'}
{'loss': '0.1057', 'grad_norm': '0.1743', 'learning_rate': '0.0001883', 'epoch': '0.18'}
{'loss': '0.1378', 'grad_norm': '0.2083', 'learning_rate': '0.0001882', 'epoch': '0.1817'}
{'loss': '0.0755', 'grad_norm': '0.1609', 'learning_rate': '0.0001881', 'epoch': '0.1833'}
{'loss': '0.06529', 'grad_norm': '0.2147', 'learning_rate':'0.000188', 'epoch': '0.185'}
{'loss': '0.1044', 'grad_norm': '0.2768', 'learning_rate': '0.0001879', 'epoch': '0.1867'}
{'loss': '0.0846', 'grad_norm': '0.2204', 'learning_rate': '0.0001877', 'epoch': '0.1883'}
{'loss': '0.1015', 'grad_norm': '0.1584', 'learning_rate': '0.0001876', 'epoch': '0.19'}
{'loss': '0.08911', 'grad_norm': '0.2619', 'learning_rate':'0.0001875', 'epoch': '0.1917'}
{'loss': '0.07067', 'grad_norm': '0.1356', 'learning_rate':'0.0001874', 'epoch': '0.1933'}
{'loss': '0.08578', 'grad_norm': '0.1927', 'learning_rate':'0.0001873', 'epoch': '0.195'}
{'loss': '0.08772', 'grad_norm': '0.2836', 'learning_rate':'0.0001872', 'epoch': '0.1967'}
{'loss': '0.08154', 'grad_norm': '0.2948', 'learning_rate':'0.0001871', 'epoch': '0.1983'}
{'loss': '0.08675', 'grad_norm': '0.2377', 'learning_rate':'0.000187', 'epoch': '0.2'}
{'loss': '0.104', 'grad_norm': '0.1804', 'learning_rate': '0.0001869', 'epoch': '0.2017'}
{'loss': '0.1081', 'grad_norm': '0.3091', 'learning_rate': '0.0001867', 'epoch': '0.2033'}
{'loss': '0.1177', 'grad_norm': '0.2148', 'learning_rate': '0.0001866', 'epoch': '0.205'}
{'loss': '0.09002', 'grad_norm': '0.183', 'learning_rate': '0.0001865', 'epoch': '0.2067'}
{'loss': '0.06561', 'grad_norm': '0.208', 'learning_rate': '0.0001864', 'epoch': '0.2083'}
{'loss': '0.09271', 'grad_norm': '0.3015', 'learning_rate':'0.0001863', 'epoch': '0.21'}
{'loss': '0.07898', 'grad_norm': '0.1843', 'learning_rate':'0.0001862', 'epoch': '0.2117'}
{'loss': '0.0761', 'grad_norm': '0.2133', 'learning_rate': '0.0001861', 'epoch': '0.2133'}
{'loss': '0.07464', 'grad_norm': '0.3524', 'learning_rate':'0.000186', 'epoch': '0.215'}
{'loss': '0.06743', 'grad_norm': '0.3149', 'learning_rate':'0.0001859', 'epoch': '0.2167'}
{'loss': '0.06209', 'grad_norm': '0.1937', 'learning_rate':'0.0001857', 'epoch': '0.2183'}
{'loss': '0.08757', 'grad_norm': '0.2982', 'learning_rate':'0.0001856', 'epoch': '0.22'}
{'loss': '0.07665', 'grad_norm': '0.188', 'learning_rate': '0.0001855', 'epoch': '0.2217'}
{'loss': '0.07133', 'grad_norm': '0.108', 'learning_rate': '0.0001854', 'epoch': '0.2233'}
{'loss': '0.09693', 'grad_norm': '0.07978', 'learning_rate': '0.0001853', 'epoch': '0.225'}
{'loss': '0.09616', 'grad_norm': '0.2382', 'learning_rate':'0.0001852', 'epoch': '0.2267'}
{'loss': '0.122', 'grad_norm': '0.3736', 'learning_rate': '0.0001851', 'epoch': '0.2283'}
{'loss': '0.06463', 'grad_norm': '0.1857', 'learning_rate':'0.000185', 'epoch': '0.23'}
{'loss': '0.1214', 'grad_norm': '0.3709', 'learning_rate': '0.0001848', 'epoch': '0.2317'}
{'loss': '0.08365', 'grad_norm': '0.2764', 'learning_rate':'0.0001847', 'epoch': '0.2333'}
{'loss': '0.1065', 'grad_norm': '0.1635', 'learning_rate': '0.0001846', 'epoch': '0.235'}
{'loss': '0.07528', 'grad_norm': '0.1622', 'learning_rate':'0.0001845', 'epoch': '0.2367'}
{'loss': '0.06578', 'grad_norm': '0.224', 'learning_rate': '0.0001844', 'epoch': '0.2383'}
{'loss': '0.09747', 'grad_norm': '0.2678', 'learning_rate':'0.0001843', 'epoch': '0.24'}
{'loss': '0.05495', 'grad_norm': '0.2772', 'learning_rate':'0.0001842', 'epoch': '0.2417'}
{'loss': '0.1126', 'grad_norm': '0.1716', 'learning_rate': '0.0001841', 'epoch': '0.2433'}
{'loss': '0.05535', 'grad_norm': '0.08821', 'learning_rate': '0.000184', 'epoch': '0.245'}
{'loss': '0.06991', 'grad_norm': '0.1823', 'learning_rate':'0.0001838', 'epoch': '0.2467'}
{'loss': '0.09358', 'grad_norm': '0.1283', 'learning_rate':'0.0001837', 'epoch': '0.2483'}
{'loss': '0.1199', 'grad_norm': '0.1811', 'learning_rate': '0.0001836', 'epoch': '0.25'}
{'loss': '0.05507', 'grad_norm': '0.2183', 'learning_rate':'0.0001835', 'epoch': '0.2517'}
{'loss': '0.06944', 'grad_norm': '0.2677', 'learning_rate':'0.0001834', 'epoch': '0.2533'}
{'loss': '0.07329', 'grad_norm': '0.1919', 'learning_rate':'0.0001833', 'epoch': '0.255'}
{'loss': '0.1049', 'grad_norm': '0.1055', 'learning_rate': '0.0001832', 'epoch': '0.2567'}
{'loss': '0.1131', 'grad_norm': '0.3641', 'learning_rate': '0.0001831', 'epoch': '0.2583'}
{'loss': '0.08074', 'grad_norm': '0.2155', 'learning_rate':'0.000183', 'epoch': '0.26'}
{'loss': '0.09804', 'grad_norm': '0.2877', 'learning_rate':'0.0001828', 'epoch': '0.2617'}
{'loss': '0.07356', 'grad_norm': '0.268', 'learning_rate': '0.0001827', 'epoch': '0.2633'}
{'loss': '0.08539', 'grad_norm': '0.1717', 'learning_rate':'0.0001826', 'epoch': '0.265'}
{'loss': '0.07144', 'grad_norm': '0.1724', 'learning_rate':'0.0001825', 'epoch': '0.2667'}
{'loss': '0.04627', 'grad_norm': '0.09426', 'learning_rate': '0.0001824', 'epoch': '0.2683'}
{'loss': '0.0605', 'grad_norm': '0.1349', 'learning_rate': '0.0001823', 'epoch': '0.27'}
{'loss': '0.1358', 'grad_norm': '0.09388', 'learning_rate':'0.0001822', 'epoch': '0.2717'}
{'loss': '0.0851', 'grad_norm': '0.1962', 'learning_rate': '0.0001821', 'epoch': '0.2733'}
{'loss': '0.06931', 'grad_norm': '0.1718', 'learning_rate':'0.000182', 'epoch': '0.275'}
{'loss': '0.1174', 'grad_norm': '0.2709', 'learning_rate': '0.0001818', 'epoch': '0.2767'}
{'loss': '0.07143', 'grad_norm': '0.1216', 'learning_rate':'0.0001817', 'epoch': '0.2783'}
{'loss': '0.07321', 'grad_norm': '0.192', 'learning_rate': '0.0001816', 'epoch': '0.28'}
{'loss': '0.07075', 'grad_norm': '0.1933', 'learning_rate':'0.0001815', 'epoch': '0.2817'}
{'loss': '0.06754', 'grad_norm': '0.2421', 'learning_rate':'0.0001814', 'epoch': '0.2833'}
{'loss': '0.07068', 'grad_norm': '0.105', 'learning_rate': '0.0001813', 'epoch': '0.285'}
{'loss': '0.06787', 'grad_norm': '0.1653', 'learning_rate':'0.0001812', 'epoch': '0.2867'}
{'loss': '0.06751', 'grad_norm': '0.2226', 'learning_rate':'0.0001811', 'epoch': '0.2883'}
{'loss': '0.08405', 'grad_norm': '0.2921', 'learning_rate':'0.000181', 'epoch': '0.29'}
{'loss': '0.08614', 'grad_norm': '0.2746', 'learning_rate':'0.0001808', 'epoch': '0.2917'}
{'loss': '0.1059', 'grad_norm': '0.2011', 'learning_rate': '0.0001807', 'epoch': '0.2933'}
{'loss': '0.1369', 'grad_norm': '0.225', 'learning_rate': '0.0001806', 'epoch': '0.295'}
{'loss': '0.1168', 'grad_norm': '0.2977', 'learning_rate': '0.0001805', 'epoch': '0.2967'}
{'loss': '0.1078', 'grad_norm': '0.209', 'learning_rate': '0.0001804', 'epoch': '0.2983'}
{'loss': '0.0629', 'grad_norm': '0.09135', 'learning_rate':'0.0001803', 'epoch': '0.3'}
{'loss': '0.1238', 'grad_norm': '0.1648', 'learning_rate': '0.0001802', 'epoch': '0.3017'}
{'loss': '0.04767', 'grad_norm': '0.1741', 'learning_rate':'0.0001801', 'epoch': '0.3033'}
{'loss': '0.08886', 'grad_norm': '0.1247', 'learning_rate':'0.00018', 'epoch': '0.305'}
{'loss': '0.04299', 'grad_norm': '0.1201', 'learning_rate':'0.0001798', 'epoch': '0.3067'}
{'loss': '0.0887', 'grad_norm': '0.2201', 'learning_rate': '0.0001797', 'epoch': '0.3083'}
{'loss': '0.07328', 'grad_norm': '0.226', 'learning_rate': '0.0001796', 'epoch': '0.31'}
{'loss': '0.04218', 'grad_norm': '0.2036', 'learning_rate':'0.0001795', 'epoch': '0.3117'}
{'loss': '0.07355', 'grad_norm': '0.07871', 'learning_rate': '0.0001794', 'epoch': '0.3133'}
{'loss': '0.08371', 'grad_norm': '0.189', 'learning_rate': '0.0001793', 'epoch': '0.315'}
{'loss': '0.03901', 'grad_norm': '0.1896', 'learning_rate':'0.0001792', 'epoch': '0.3167'}
{'loss': '0.06113', 'grad_norm': '0.2194', 'learning_rate':'0.0001791', 'epoch': '0.3183'}
{'loss': '0.07821', 'grad_norm': '0.2021', 'learning_rate':'0.000179', 'epoch': '0.32'}
{'loss': '0.07379', 'grad_norm': '0.1754', 'learning_rate':'0.0001788', 'epoch': '0.3217'}
{'loss': '0.06214', 'grad_norm': '0.1074', 'learning_rate':'0.0001787', 'epoch': '0.3233'}
{'loss': '0.07248', 'grad_norm': '0.1507', 'learning_rate':'0.0001786', 'epoch': '0.325'}
{'loss': '0.09798', 'grad_norm': '0.1999', 'learning_rate':'0.0001785', 'epoch': '0.3267'}
{'loss': '0.06703', 'grad_norm': '0.1422', 'learning_rate':'0.0001784', 'epoch': '0.3283'}
{'loss': '0.08162', 'grad_norm': '0.3523', 'learning_rate':'0.0001783', 'epoch': '0.33'}
{'loss': '0.09811', 'grad_norm': '0.1923', 'learning_rate':'0.0001782', 'epoch': '0.3317'}
{'loss': '0.08678', 'grad_norm': '0.1236', 'learning_rate':'0.0001781', 'epoch': '0.3333'}
{'loss': '0.08422', 'grad_norm': '0.1019', 'learning_rate':'0.000178', 'epoch': '0.335'}
{'loss': '0.1116', 'grad_norm': '0.1564', 'learning_rate': '0.0001778', 'epoch': '0.3367'}
{'loss': '0.06585', 'grad_norm': '0.1286', 'learning_rate':'0.0001777', 'epoch': '0.3383'}
{'loss': '0.06616', 'grad_norm': '0.1749', 'learning_rate':'0.0001776', 'epoch': '0.34'}
{'loss': '0.08769', 'grad_norm': '0.2039', 'learning_rate':'0.0001775', 'epoch': '0.3417'}
{'loss': '0.06209', 'grad_norm': '0.1417', 'learning_rate':'0.0001774', 'epoch': '0.3433'}
{'loss': '0.08209', 'grad_norm': '0.2374', 'learning_rate':'0.0001773', 'epoch': '0.345'}
{'loss': '0.06418', 'grad_norm': '0.2222', 'learning_rate':'0.0001772', 'epoch': '0.3467'}
{'loss': '0.07017', 'grad_norm': '0.204', 'learning_rate': '0.0001771', 'epoch': '0.3483'}
{'loss': '0.06964', 'grad_norm': '0.1198', 'learning_rate':'0.000177', 'epoch': '0.35'}
{'loss': '0.0675', 'grad_norm': '0.2693', 'learning_rate': '0.0001768', 'epoch': '0.3517'}
{'loss': '0.05799', 'grad_norm': '0.1741', 'learning_rate':'0.0001767', 'epoch': '0.3533'}
{'loss': '0.07458', 'grad_norm': '0.2518', 'learning_rate':'0.0001766', 'epoch': '0.355'}
{'loss': '0.07258', 'grad_norm': '0.1613', 'learning_rate':'0.0001765', 'epoch': '0.3567'}
{'loss': '0.1009', 'grad_norm': '0.2161', 'learning_rate': '0.0001764', 'epoch': '0.3583'}
{'loss': '0.06931', 'grad_norm': '0.1371', 'learning_rate':'0.0001763', 'epoch': '0.36'}
{'loss': '0.07191', 'grad_norm': '0.2058', 'learning_rate':'0.0001762', 'epoch': '0.3617'}
{'loss': '0.1194', 'grad_norm': '0.1614', 'learning_rate': '0.0001761', 'epoch': '0.3633'}
{'loss': '0.08631', 'grad_norm': '0.2287', 'learning_rate':'0.000176', 'epoch': '0.365'}
{'loss': '0.06565', 'grad_norm': '0.1061', 'learning_rate':'0.0001758', 'epoch': '0.3667'}
{'loss': '0.04862', 'grad_norm': '0.1392', 'learning_rate':'0.0001757', 'epoch': '0.3683'}
{'loss': '0.07843', 'grad_norm': '0.151', 'learning_rate': '0.0001756', 'epoch': '0.37'}
{'loss': '0.06952', 'grad_norm': '0.2458', 'learning_rate':'0.0001755', 'epoch': '0.3717'}
{'loss': '0.1089', 'grad_norm': '0.3404', 'learning_rate': '0.0001754', 'epoch': '0.3733'}
{'loss': '0.0558', 'grad_norm': '0.215', 'learning_rate': '0.0001753', 'epoch': '0.375'}
{'loss': '0.06825', 'grad_norm': '0.1935', 'learning_rate':'0.0001752', 'epoch': '0.3767'}
{'loss': '0.1065', 'grad_norm': '0.1713', 'learning_rate': '0.0001751', 'epoch': '0.3783'}
{'loss': '0.09551', 'grad_norm': '0.2055', 'learning_rate':'0.0001749', 'epoch': '0.38'}
{'loss': '0.09164', 'grad_norm': '0.3046', 'learning_rate':'0.0001748', 'epoch': '0.3817'}
{'loss': '0.1116', 'grad_norm': '0.2431', 'learning_rate': '0.0001747', 'epoch': '0.3833'}
{'loss': '0.07068', 'grad_norm': '0.1189', 'learning_rate':'0.0001746', 'epoch': '0.385'}
{'loss': '0.1167', 'grad_norm': '0.1593', 'learning_rate': '0.0001745', 'epoch': '0.3867'}
{'loss': '0.04903', 'grad_norm': '0.09642', 'learning_rate': '0.0001744', 'epoch': '0.3883'}
{'loss': '0.04548', 'grad_norm': '0.1202', 'learning_rate':'0.0001743', 'epoch': '0.39'}
{'loss': '0.0771', 'grad_norm': '0.1625', 'learning_rate': '0.0001742', 'epoch': '0.3917'}
{'loss': '0.08741', 'grad_norm': '0.1615', 'learning_rate':'0.0001741', 'epoch': '0.3933'}
{'loss': '0.06183', 'grad_norm': '0.117', 'learning_rate': '0.0001739', 'epoch': '0.395'}
{'loss': '0.1047', 'grad_norm': '0.1263', 'learning_rate': '0.0001738', 'epoch': '0.3967'}
{'loss': '0.05908', 'grad_norm': '0.1496', 'learning_rate':'0.0001737', 'epoch': '0.3983'}
{'loss': '0.1074', 'grad_norm': '0.276', 'learning_rate': '0.0001736', 'epoch': '0.4'}
{'loss': '0.0795', 'grad_norm': '0.1087', 'learning_rate': '0.0001735', 'epoch': '0.4017'}
{'loss': '0.08381', 'grad_norm': '0.3179', 'learning_rate':'0.0001734', 'epoch': '0.4033'}
{'loss': '0.1064', 'grad_norm': '0.1824', 'learning_rate': '0.0001733', 'epoch': '0.405'}
{'loss': '0.08244', 'grad_norm': '0.3142', 'learning_rate':'0.0001732', 'epoch': '0.4067'}
{'loss': '0.07988', 'grad_norm': '0.1167', 'learning_rate':'0.0001731', 'epoch': '0.4083'}
{'loss': '0.06392', 'grad_norm': '0.1839', 'learning_rate':'0.0001729', 'epoch': '0.41'}
{'loss': '0.08305', 'grad_norm': '0.1696', 'learning_rate':'0.0001728', 'epoch': '0.4117'}
{'loss': '0.07322', 'grad_norm': '0.2014', 'learning_rate':'0.0001727', 'epoch': '0.4133'}
{'loss': '0.0755', 'grad_norm': '0.1861', 'learning_rate': '0.0001726', 'epoch': '0.415'}
{'loss': '0.06002', 'grad_norm': '0.1933', 'learning_rate':'0.0001725', 'epoch': '0.4167'}
{'loss': '0.08991', 'grad_norm': '0.2591', 'learning_rate':'0.0001724', 'epoch': '0.4183'}
{'loss': '0.0558', 'grad_norm': '0.2434', 'learning_rate': '0.0001723', 'epoch': '0.42'}
{'loss': '0.07495', 'grad_norm': '0.1545', 'learning_rate':'0.0001722', 'epoch': '0.4217'}
{'loss': '0.06328', 'grad_norm': '0.1659', 'learning_rate':'0.0001721', 'epoch': '0.4233'}
{'loss': '0.05634', 'grad_norm': '0.2154', 'learning_rate':'0.0001719', 'epoch': '0.425'}
{'loss': '0.03782', 'grad_norm': '0.1035', 'learning_rate':'0.0001718', 'epoch': '0.4267'}
{'loss': '0.06685', 'grad_norm': '0.1423', 'learning_rate':'0.0001717', 'epoch': '0.4283'}
{'loss': '0.06842', 'grad_norm': '0.1169', 'learning_rate':'0.0001716', 'epoch': '0.43'}
{'loss': '0.1071', 'grad_norm': '0.3061', 'learning_rate': '0.0001715', 'epoch': '0.4317'}
{'loss': '0.07062', 'grad_norm': '0.3004', 'learning_rate':'0.0001714', 'epoch': '0.4333'}
{'loss': '0.06251', 'grad_norm': '0.09884', 'learning_rate': '0.0001713', 'epoch': '0.435'}
{'loss': '0.05558', 'grad_norm': '0.08235', 'learning_rate': '0.0001712', 'epoch': '0.4367'}
{'loss': '0.1026', 'grad_norm': '0.2759', 'learning_rate': '0.0001711', 'epoch': '0.4383'}
{'loss': '0.08982', 'grad_norm': '0.1913', 'learning_rate':'0.0001709', 'epoch': '0.44'}
{'loss': '0.07645', 'grad_norm': '0.1249', 'learning_rate':'0.0001708', 'epoch': '0.4417'}
{'loss': '0.07116', 'grad_norm': '0.1468', 'learning_rate':'0.0001707', 'epoch': '0.4433'}
{'loss': '0.07807', 'grad_norm': '0.15', 'learning_rate': '0.0001706', 'epoch': '0.445'}
{'loss': '0.06621', 'grad_norm': '0.1926', 'learning_rate':'0.0001705', 'epoch': '0.4467'}
{'loss': '0.1116', 'grad_norm': '0.2651', 'learning_rate': '0.0001704', 'epoch': '0.4483'}
{'loss': '0.06209', 'grad_norm': '0.1517', 'learning_rate':'0.0001703', 'epoch': '0.45'}
{'loss': '0.07882', 'grad_norm': '0.2162', 'learning_rate':'0.0001702', 'epoch': '0.4517'}
{'loss': '0.09481', 'grad_norm': '0.1939', 'learning_rate':'0.0001701', 'epoch': '0.4533'}
{'loss': '0.08816', 'grad_norm': '0.234', 'learning_rate': '0.0001699', 'epoch': '0.455'}
{'loss': '0.06893', 'grad_norm': '0.3074', 'learning_rate':'0.0001698', 'epoch': '0.4567'}
{'loss': '0.05173', 'grad_norm': '0.09243', 'learning_rate': '0.0001697', 'epoch': '0.4583'}
{'loss': '0.08523', 'grad_norm': '0.1243', 'learning_rate':'0.0001696', 'epoch': '0.46'}
{'loss': '0.05775', 'grad_norm': '0.1262', 'learning_rate':'0.0001695', 'epoch': '0.4617'}
{'loss': '0.1198', 'grad_norm': '0.1779', 'learning_rate': '0.0001694', 'epoch': '0.4633'}
{'loss': '0.06778', 'grad_norm': '0.1216', 'learning_rate':'0.0001693', 'epoch': '0.465'}
{'loss': '0.06227', 'grad_norm': '0.1903', 'learning_rate':'0.0001692', 'epoch': '0.4667'}
{'loss': '0.05368', 'grad_norm': '0.1042', 'learning_rate':'0.0001691', 'epoch': '0.4683'}
{'loss': '0.07002', 'grad_norm': '0.1319', 'learning_rate':'0.0001689', 'epoch': '0.47'}
{'loss': '0.07743', 'grad_norm': '0.172', 'learning_rate': '0.0001688', 'epoch': '0.4717'}
{'loss': '0.07243', 'grad_norm': '0.2067', 'learning_rate':'0.0001687', 'epoch': '0.4733'}
{'loss': '0.07932', 'grad_norm': '0.1816', 'learning_rate':'0.0001686', 'epoch': '0.475'}
{'loss': '0.08727', 'grad_norm': '0.3197', 'learning_rate':'0.0001685', 'epoch': '0.4767'}
{'loss': '0.05985', 'grad_norm': '0.2958', 'learning_rate':'0.0001684', 'epoch': '0.4783'}
{'loss': '0.06789', 'grad_norm': '0.07876', 'learning_rate': '0.0001683', 'epoch': '0.48'}
{'loss': '0.06101', 'grad_norm': '0.1736', 'learning_rate':'0.0001682', 'epoch': '0.4817'}
{'loss': '0.09225', 'grad_norm': '0.1462', 'learning_rate':'0.0001681', 'epoch': '0.4833'}
{'loss': '0.06906', 'grad_norm': '0.1621', 'learning_rate':'0.0001679', 'epoch': '0.485'}
{'loss': '0.05449', 'grad_norm': '0.2294', 'learning_rate':'0.0001678', 'epoch': '0.4867'}
{'loss': '0.1164', 'grad_norm': '0.09246', 'learning_rate':'0.0001677', 'epoch': '0.4883'}
{'loss': '0.06358', 'grad_norm': '0.2846', 'learning_rate':'0.0001676', 'epoch': '0.49'}
{'loss': '0.0659', 'grad_norm': '0.1219', 'learning_rate': '0.0001675', 'epoch': '0.4917'}
{'loss': '0.07991', 'grad_norm': '0.2413', 'learning_rate':'0.0001674', 'epoch': '0.4933'}
{'loss': '0.05192', 'grad_norm': '0.0944', 'learning_rate':'0.0001673', 'epoch': '0.495'}
{'loss': '0.06654', 'grad_norm': '0.1791', 'learning_rate':'0.0001672', 'epoch': '0.4967'}
{'loss': '0.07423', 'grad_norm': '0.1431', 'learning_rate':'0.0001671', 'epoch': '0.4983'}
{'loss': '0.06857', 'grad_norm': '0.09549', 'learning_rate': '0.0001669', 'epoch': '0.5'}
{'loss': '0.07204', 'grad_norm': '0.2242', 'learning_rate':'0.0001668', 'epoch': '0.5017'}
{'loss': '0.06233', 'grad_norm': '0.1682', 'learning_rate':'0.0001667', 'epoch': '0.5033'}
